support,itemsets
0.43333333333333335,"frozenset({'Chemotherapy', 'Travel_Impact', 'Coping_Strategy_Badly'})"
0.4533333333333333,"frozenset({'Chemotherapy', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.43666666666666665,"frozenset({'Chemotherapy', 'Coping_Strategy_Badly', 'Support_From_Close', 'Emotional_Impact'})"
0.42333333333333334,"frozenset({'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly'})"
0.42333333333333334,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.43333333333333335,"frozenset({'Chemotherapy', 'Travel_Impact', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.4033333333333333,"frozenset({'Chemotherapy', 'Travel_Impact', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.42,"frozenset({'Chemotherapy', 'Travel_Impact', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.4033333333333333,"frozenset({'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.39,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.39,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.42,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.4533333333333333,"frozenset({'Chemotherapy', 'Coping_Strategy_Badly', 'Health_Satisfaction', 'Emotional_Impact'})"
0.42,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.4066666666666667,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.37,"frozenset({'Chemotherapy', 'Travel_Impact', 'Smoked_Cigarettes'})"
0.34,"frozenset({'Smoked_Cigarettes', 'Chemotherapy', 'Coping_Strategy_Badly'})"
0.38,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Health_Satisfaction'})"
0.33,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Smoked_Cigarettes'})"
0.39666666666666667,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Support_From_Close', 'Emotional_Impact'})"
0.37,"frozenset({'Chemotherapy', 'Travel_Impact', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.3466666666666667,"frozenset({'Chemotherapy', 'Travel_Impact', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.33666666666666667,"frozenset({'Chemotherapy', 'Travel_Impact', 'Smoked_Cigarettes', 'Health_Satisfaction'})"
0.3466666666666667,"frozenset({'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.33666666666666667,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.31333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Chemotherapy'})"
0.31333333333333335,"frozenset({'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.34,"frozenset({'Smoked_Cigarettes', 'Chemotherapy', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.32,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Travel_Impact', 'Coping_Strategy_Badly'})"
0.32,"frozenset({'Smoked_Cigarettes', 'Chemotherapy', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.33,"frozenset({'Smoked_Cigarettes', 'Chemotherapy', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.32,"frozenset({'Travel_Impact', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.31,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.31,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32,"frozenset({'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.3,"frozenset({'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.31,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.3,"frozenset({'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.29,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.29,"frozenset({'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.31,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.33,"frozenset({'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.37666666666666665,"frozenset({'Chemotherapy', 'Smoked_Cigarettes', 'Health_Satisfaction', 'Emotional_Impact'})"
0.3566666666666667,"frozenset({'Smoked_Cigarettes', 'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction'})"
0.35333333333333333,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.33,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.32,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.29333333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Smoked_Cigarettes', 'Health_Satisfaction'})"
0.27666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Smoked_Cigarettes', 'Travel_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Smoked_Cigarettes', 'Chemotherapy', 'Coping_Strategy_Badly'})"
0.32,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.29333333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Chemotherapy'})"
0.29,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.29,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.27666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.27666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Chemotherapy'})"
0.27666666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.25666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.23666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Support_From_Close', 'Smoked_Cigarettes', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.2633333333333333,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Support_From_Close'})"
0.2633333333333333,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Emotional_Impact'})"
0.21,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Travel_Impact'})"
0.20333333333333334,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Smoked_Cigarettes'})"
0.22,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Health_Satisfaction'})"
0.22666666666666666,"frozenset({'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Chemotherapy'})"
0.24666666666666667,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Support_From_Close', 'Emotional_Impact'})"
0.21,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Travel_Impact', 'Emotional_Impact'})"
0.21666666666666667,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Health_Satisfaction', 'Emotional_Impact'})"
0.20333333333333334,"frozenset({'Self_Care_No_problems', 'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction'})"
0.2,"frozenset({'Support_From_Close', 'Health_Satisfaction', 'Emotional_Impact', 'Self_Care_No_problems', 'Chemotherapy'})"
0.22666666666666666,"frozenset({'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Support_From_Close'})"
0.21,"frozenset({'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Emotional_Impact'})"
0.21,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Emotional_Impact', 'Self_Care_No_problems', 'Chemotherapy'})"
0.51,"frozenset({'Chemotherapy', 'Health_Satisfaction', 'Emotional_Impact'})"
0.48,"frozenset({'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction'})"
0.4766666666666667,"frozenset({'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction', 'Emotional_Impact'})"
0.4533333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Support_From_Close'})"
0.43666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Emotional_Impact'})"
0.4033333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Health_Satisfaction'})"
0.38,"frozenset({'Chemotherapy', 'Support_Satisfaction_Satisfied', 'Travel_Impact'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Coping_Strategy_Badly'})"
0.43666666666666665,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Support_From_Close', 'Emotional_Impact'})"
0.4033333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Support_From_Close', 'Health_Satisfaction'})"
0.4,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Health_Satisfaction', 'Emotional_Impact'})"
0.4,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Emotional_Impact', 'Chemotherapy'})"
0.38,"frozenset({'Chemotherapy', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Emotional_Impact'})"
0.38,"frozenset({'Chemotherapy', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close'})"
0.35333333333333333,"frozenset({'Chemotherapy', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction'})"
0.38,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Emotional_Impact', 'Chemotherapy'})"
0.35333333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Emotional_Impact', 'Chemotherapy'})"
0.35333333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Chemotherapy'})"
0.35333333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Emotional_Impact', 'Chemotherapy'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Coping_Strategy_Badly', 'Health_Satisfaction'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Coping_Strategy_Badly', 'Emotional_Impact'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Chemotherapy', 'Coping_Strategy_Badly', 'Support_From_Close'})"
0.32666666666666666,"frozenset({'Chemotherapy', 'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Coping_Strategy_Badly'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.3566666666666667,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.32666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Travel_Impact', 'Support_From_Close', 'Health_Satisfaction', 'Coping_Strategy_Badly', 'Emotional_Impact', 'Chemotherapy'})"
0.5166666666666667,"frozenset({'Source_of_Income_Employment', 'Support_From_Close'})"
0.49333333333333335,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.4766666666666667,"frozenset({'Source_of_Income_Employment', 'Emotional_Impact'})"
0.3433333333333333,"frozenset({'Source_of_Income_Employment', 'Smoked_Cigarettes'})"
0.34,"frozenset({'Travel_Impact', 'Source_of_Income_Employment'})"
0.29,"frozenset({'Chemotherapy', 'Source_of_Income_Employment'})"
0.28,"frozenset({'Source_of_Income_Employment', 'Coping_Strategy_Badly'})"
0.4533333333333333,"frozenset({'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment'})"
0.33666666666666667,"frozenset({'Source_of_Income_Employment', 'Health_Satisfaction'})"
0.23333333333333334,"frozenset({'Source_of_Income_Employment', 'Work_Readiness_Dissatisfied'})"
0.44,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Support_From_Close'})"
0.45,"frozenset({'Source_of_Income_Employment', 'Support_From_Close', 'Emotional_Impact'})"
0.39,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.37333333333333335,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Support_From_Close', 'Emotional_Impact'})"
0.31666666666666665,"frozenset({'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.29333333333333333,"frozenset({'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.29333333333333333,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Smoked_Cigarettes'})"
0.26666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Smoked_Cigarettes'})"
0.27666666666666667,"frozenset({'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Support_From_Close', 'Emotional_Impact'})"
0.2733333333333333,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.24333333333333335,"frozenset({'Self_Care_No_problems', 'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.23333333333333334,"frozenset({'Support_From_Close', 'Smoked_Cigarettes', 'Emotional_Impact', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.26666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Support_From_Close'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Smoked_Cigarettes', 'Emotional_Impact'})"
0.22666666666666666,"frozenset({'Self_Care_No_problems', 'Support_Satisfaction_Satisfied', 'Source_of_Income_Employment', 'Smoked_Cigarettes'})"
0.23,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Smoked_Cigarettes', 'Emotional_Impact', 'Source_of_Income_Employment'})"
0.22666666666666666,"frozenset({'Support_Satisfaction_Satisfied', 'Support_From_Close', 'Smoked_Cigarettes', 'Self_Care_No_problems', 'Source_of_Income_Employment'})"
0.34,"frozenset({'Travel_Impact', 'Source_of_Income_Employment', 'Emotional_Impact'})"
0.31333333333333335,"frozenset({'Source_of_Income_Employment', 'Travel_Impact', 'Support_From_Close'})"
0.25666666666666665,"frozenset({'Self_Care_No_problems', 'Travel_Impact', 'Source_of_Income_Employment'})"
